split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
severity_extrapolation,low_train_to_high_test,90,P,0.5392186107987216,0.9379846796839117,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TAVG,0.548576994774415,0.9791233808551385,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,THA,0.548576994774415,0.9945578454731491,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,THB,0.548576994774415,0.9945170127941428,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TCA,0.548576994774415,0.9978989838831678,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TCB,0.548576994774415,0.9978905557853619,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WRCA,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WRCB,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,PSGA,0.548576994774415,0.9976360854423463,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,PSGB,0.548576994774415,0.99763673525164,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WFWA,0.548576994774415,0.9999810620060687,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WFWB,0.548576994774415,0.9999814289525544,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WSTA,0.5392186107987216,0.9999999998468939,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,WSTB,0.09375236238025185,0.9999999999300676,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,VOL,0.5392186107987216,0.7380167367758294,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,LVPZ,0.5392186107987216,0.7381968067070467,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,QMWT,0.548576994774415,0.9999997192073611,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,LSGA,0.397810201897036,0.9999010999502189,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,LSGB,0.397810201897036,0.9999012956784765,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,QMGA,0.548576994774415,0.9999989077459789,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,QMGB,0.548576994774415,0.9999988487036316,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,NSGA,0.548576994774415,0.999827234847948,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,NSGB,0.548576994774415,0.9998283938707935,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TSAT,0.5392186107987216,0.9172060428362738,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,LVCR,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RHBR,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RHMT,0.548576994774415,0.9904711863920593,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RHFL,0.548576994774415,0.9907330528585472,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RH,0.397810201897036,0.999999447459734,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,PWNT,0.548576994774415,0.9999805895188407,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,PWR,0.548576994774415,0.9999786162159054,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TFSB,0.548576994774415,0.9999392523241569,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TFPK,0.548576994774415,0.9999383310538946,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,TF,0.548576994774415,0.9999383310538946,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,PPM,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RRCA,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RRCB,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,90,RRCO,0.0,0.0,0.9977636455185009,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,P,0.2974241273092542,0.7880208836670217,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TAVG,0.48840155906060106,0.9487617873076387,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,THA,0.09840179766388957,0.9593126004483621,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,THB,0.08396349749490122,0.9597945679473915,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TCA,0.48314063861019896,0.9611149270540534,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TCB,0.4846474624620917,0.9678098848514678,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WRCA,0.43370020256654856,0.9038309445925677,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WRCB,0.4337020074059568,0.9483833440887168,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,PSGA,0.4902014024963381,0.9788623410020523,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,PSGB,0.5497911314718238,0.9874699520485898,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WFWA,0.16613296402725616,0.9549263580623014,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WFWB,0.17247262646616035,0.9567642181631382,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WSTA,0.2993600574747841,0.9697495594218861,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,WSTB,0.27830019874195605,0.9753678325256824,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,VOL,0.29870961256708084,0.8014469052373348,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,LVPZ,0.29870934748986205,0.8014478130514694,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,QMWT,0.11026329117998417,0.93694254986492,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,LSGA,0.4245573045086496,0.9772011504646728,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,LSGB,0.5601015740683974,0.9902347024124817,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,QMGA,0.2406126038934329,0.9691078948391412,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,QMGB,0.40411350398949,0.9722526583832938,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,NSGA,0.17929632857566008,0.8699591783227688,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,NSGB,0.25662358278427394,0.8765828382081363,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TSAT,0.29817565543379765,0.7896876644268319,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,LVCR,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RHBR,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RHMT,0.4687130514185998,0.9625668006465637,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RHFL,0.09003682478028575,0.936503836292898,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RH,0.175303832618839,0.9222759115337082,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,PWNT,0.09924095971735769,0.9417538962842028,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,PWR,0.08333499779964745,0.9369403671468394,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TFSB,0.08854707553282845,0.936068479650091,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TFPK,0.08258350574014049,0.9364676716455707,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,TF,0.08258350574014049,0.9364676716455707,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,PPM,0.0,0.0,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RRCA,0.43370020256654856,0.9038307691915132,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RRCB,0.4337020074059568,0.9483832499747461,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,low_train_to_high_test,120,RRCO,0.4337020074059568,0.9283803897435507,0.9393482230745613,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,high_train_to_low_test,60,P,0.5294370509045947,0.9999999999123255,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_extrapolation,high_train_to_low_test,60,TAVG,0.5294370509045947,0.999999999990116,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
