split_type,split_id,seed,window_s,input_group,model,eval_split,n_train,n_validation,n_test,n_features,retained_raw_features,accuracy,macro_f1_fixed_12,macro_f1_observed_classes,balanced_accuracy,n_classes_eval,minimum_test_support,selected_for_test
severity_blocked,high_block,,60,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,60,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,60,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,60,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,90,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,90,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,90,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_blocked,high_block,,90,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_blocked,high_block,,90,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_blocked,high_block,,120,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.639423076923077,0.9591346153846154,0.95,8,4,False
severity_blocked,high_block,,120,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.555703604512327,0.8335554067684906,0.8541666666666667,8,6,False
severity_blocked,high_block,,120,A_absolute_38,random_forest,validation,313,78,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,4,False
severity_blocked,high_block,,120,A_absolute_38,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5604398865268431,0.8406598297902645,0.875,8,6,True
severity_blocked,high_block,,120,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.9230769230769231,0.6022872402182747,0.903430860327412,0.896875,8,4,False
severity_blocked,high_block,,120,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4548732943469786,0.6823099415204679,0.75,8,6,False
severity_blocked,high_block,,120,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.6402777777777778,0.9604166666666667,0.95,8,4,False
severity_blocked,high_block,,120,B_relative_change,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.5570698249414486,0.8356047374121731,0.8541666666666667,8,6,False
severity_blocked,high_block,,120,B_relative_change,random_forest,validation,313,78,103,190,38,0.9871794871794872,0.6545338441890166,0.9818007662835249,0.975,8,4,False
severity_blocked,high_block,,120,B_relative_change,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5630952380952381,0.8446428571428571,0.875,8,6,True
severity_blocked,high_block,,120,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.9358974358974359,0.5967365967365966,0.8951048951048951,0.921875,8,4,False
severity_blocked,high_block,,120,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4446881091617934,0.66703216374269,0.75,8,6,False
severity_blocked,high_block,,120,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.639423076923077,0.9591346153846154,0.95,8,4,False
severity_blocked,high_block,,120,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.555703604512327,0.8335554067684906,0.8541666666666667,8,6,False
severity_blocked,high_block,,120,C_train_only_screened,random_forest,validation,313,78,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,4,False
severity_blocked,high_block,,120,C_train_only_screened,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5604398865268431,0.8406598297902645,0.875,8,6,True
severity_blocked,high_block,,120,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.9230769230769231,0.6022872402182747,0.903430860327412,0.896875,8,4,False
severity_blocked,high_block,,120,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4548732943469786,0.6823099415204679,0.75,8,6,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,60,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,low_train_to_high_test,,90,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,True
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.639423076923077,0.9591346153846154,0.95,8,4,False
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.555703604512327,0.8335554067684906,0.8541666666666667,8,6,False
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,random_forest,validation,313,78,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,4,False
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5604398865268431,0.8406598297902645,0.875,8,6,True
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.9230769230769231,0.6022872402182747,0.903430860327412,0.896875,8,4,False
severity_extrapolation,low_train_to_high_test,,120,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4548732943469786,0.6823099415204679,0.75,8,6,False
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.6402777777777778,0.9604166666666667,0.95,8,4,False
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.5570698249414486,0.8356047374121731,0.8541666666666667,8,6,False
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,random_forest,validation,313,78,103,190,38,0.9871794871794872,0.6545338441890166,0.9818007662835249,0.975,8,4,False
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5630952380952381,0.8446428571428571,0.875,8,6,True
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.9358974358974359,0.5967365967365966,0.8951048951048951,0.921875,8,4,False
severity_extrapolation,low_train_to_high_test,,120,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4446881091617934,0.66703216374269,0.75,8,6,False
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.9743589743589743,0.639423076923077,0.9591346153846154,0.95,8,4,False
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.9223300970873787,0.555703604512327,0.8335554067684906,0.8541666666666667,8,6,False
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,random_forest,validation,313,78,103,190,38,1.0,0.6666666666666666,1.0,1.0,8,4,False
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,random_forest,test,313,78,103,190,38,0.9320388349514563,0.5604398865268431,0.8406598297902645,0.875,8,6,True
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.9230769230769231,0.6022872402182747,0.903430860327412,0.896875,8,4,False
severity_extrapolation,low_train_to_high_test,,120,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.8252427184466019,0.4548732943469786,0.6823099415204679,0.75,8,6,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.19999999999999998,0.3,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,60,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,random_forest,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.4174757281553398,0.1818181818181818,0.2727272727272727,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,random_forest,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,False
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.4230769230769231,0.2012987012987013,0.30194805194805197,0.375,8,4,False
severity_extrapolation,high_train_to_low_test,,90,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.4174757281553398,0.16608391608391607,0.2491258741258741,0.375,8,6,True
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,logistic_regression,validation,313,78,103,190,38,0.8974358974358975,0.5488380537400145,0.8232570806100218,0.8452380952380953,8,4,False
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,logistic_regression,test,313,78,103,190,38,0.47572815533980584,0.3067678253605027,0.46015173804075404,0.5234375,8,6,False
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,random_forest,validation,313,78,103,190,38,0.9743589743589743,0.6535468020975267,0.9803202031462901,0.9806547619047619,8,4,False
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,random_forest,test,313,78,103,190,38,0.6407766990291263,0.4244685630173386,0.6367028445260079,0.7265625,8,6,False
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,hist_gradient_boosting,validation,313,78,103,190,38,0.9743589743589743,0.6541889483065954,0.9812834224598931,0.9791666666666667,8,4,False
severity_extrapolation,high_train_to_low_test,,120,A_absolute_38,hist_gradient_boosting,test,313,78,103,190,38,0.6699029126213593,0.4047369833601718,0.6071054750402577,0.75,8,6,True
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,logistic_regression,validation,313,78,103,190,38,0.8974358974358975,0.5488380537400145,0.8232570806100218,0.8452380952380953,8,4,False
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,logistic_regression,test,313,78,103,190,38,0.47572815533980584,0.29961090999102696,0.4494163649865404,0.5234375,8,6,False
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,random_forest,validation,313,78,103,190,38,0.8717948717948718,0.5990599901287746,0.8985899851931619,0.9092261904761905,8,4,False
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,random_forest,test,313,78,103,190,38,0.6407766990291263,0.4244685630173386,0.6367028445260079,0.7265625,8,6,False
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,hist_gradient_boosting,validation,313,78,103,190,38,0.9743589743589743,0.6541889483065954,0.9812834224598931,0.9791666666666667,8,4,False
severity_extrapolation,high_train_to_low_test,,120,B_relative_change,hist_gradient_boosting,test,313,78,103,190,38,0.6699029126213593,0.41785714285714287,0.6267857142857143,0.75,8,6,True
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,logistic_regression,validation,313,78,103,190,38,0.8974358974358975,0.5488380537400145,0.8232570806100218,0.8452380952380953,8,4,False
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,logistic_regression,test,313,78,103,190,38,0.47572815533980584,0.3067678253605027,0.46015173804075404,0.5234375,8,6,False
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,random_forest,validation,313,78,103,190,38,0.9743589743589743,0.6535468020975267,0.9803202031462901,0.9806547619047619,8,4,False
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,random_forest,test,313,78,103,190,38,0.6407766990291263,0.4244685630173386,0.6367028445260079,0.7265625,8,6,False
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,hist_gradient_boosting,validation,313,78,103,190,38,0.9743589743589743,0.6541889483065954,0.9812834224598931,0.9791666666666667,8,4,False
severity_extrapolation,high_train_to_low_test,,120,C_train_only_screened,hist_gradient_boosting,test,313,78,103,190,38,0.6699029126213593,0.4047369833601718,0.6071054750402577,0.75,8,6,True
